mjd,mag,magerr
58820.2190046,17.60957,0.02417661
58820.2227894,17.632206,0.024385527
58828.1104861,17.698524,0.0250225
58828.111412,17.626804,0.024335282
58830.1408912,17.793777,0.026005965
58830.1418056,17.60772,0.024159722
58830.1838542,17.751957,0.025563866
58831.1625347,17.693039,0.024968363
58831.1950116,17.644276,0.024498649
58831.3840278,17.698982,0.025027027
58834.2190972,17.719904,0.025236016
58837.2278819,17.611305,0.02419248
58838.2261921,17.699802,0.025035147
58846.2215162,17.720276,0.025239768
58849.097338,17.720144,0.025238445
58849.1396528,17.611813,0.024197118
58850.1661343,17.678596,0.024827112
58851.13875,17.70357,0.025072517
58852.1199306,17.618816,0.024261441
58852.1400463,17.629227,0.024357777
58853.1159606,17.581087,0.023919687
58855.1486574,17.65812,0.024629924
58855.1612731,17.720621,0.025243254
58859.1156134,17.70556,0.025092317
58861.1223843,17.63239,0.024387227
58862.1332292,17.65043,0.024556823
58863.1450116,17.724438,0.025281819
58864.1135185,17.700907,0.025046086
58867.1526852,17.672377,0.024766829
58871.2017593,17.679504,0.024835927
58872.2061343,17.75962,0.025643654
58874.180162,17.646374,0.024518441
58876.2066898,17.750832,0.025552195
58877.2002083,17.720894,0.025245994
58879.111331,17.699121,0.025028398
58880.1003935,17.718433,0.025221193
58880.1355324,17.715601,0.025192708
58886.1571528,17.659512,0.02464322
58886.1937269,17.63365,0.024398992
58890.243206,17.625694,0.024324989
58893.1572917,17.729408,0.025332257
58896.1747569,17.64983,0.02455113
58899.1840972,17.64469,0.02450256
58903.1083912,17.67318,0.0247746
58914.1761458,17.690235,0.024940798
58917.1961921,17.754913,0.025594579
58941.1413079,17.524614,0.02342926
59048.4738426,17.631937,0.024383014
59051.4666898,17.678072,0.024822015
59054.464537,17.700146,0.02503855
59057.4252315,17.618053,0.024254417
59060.4965856,17.729563,0.02533382
59062.399456,17.540154,0.023561738
59065.4733565,17.659447,0.024642603
59068.4666435,17.731098,0.025349446
59073.4305324,17.65149,0.02456686
59076.4841782,17.710781,0.025144404
59076.5050116,17.702744,0.025064312
59079.4817245,17.52446,0.023427956
59082.402037,17.629482,0.024360163
59082.4400579,17.65649,0.0246144
59085.4554745,17.706188,0.02509856
59086.5127315,17.667366,0.02471852
59088.5076042,17.669075,0.024734978
59089.4898148,17.70937,0.025130296
59090.3934722,17.64297,0.024486346
59091.3903009,17.627483,0.024341587
59092.3699537,17.678158,0.02482285
59093.4690741,17.707666,0.025113292
59093.4795486,17.721718,0.025254324
59096.4687037,17.677608,0.024817511
59097.4255903,17.677101,0.024812583
59099.4355556,17.628998,0.02435565
59106.4994097,17.691639,0.024954595
59107.3950463,17.687145,0.024910498
59107.4051389,17.67216,0.024764733
59110.3439699,17.707771,0.025114339
59113.409537,17.672663,0.024769597
59116.5105208,17.665276,0.024698423
59116.5289583,17.634583,0.024407698
59118.466794,17.697357,0.025010949
59119.3483565,17.716541,0.025202159
59120.3095023,17.599411,0.024084222
59121.3134838,17.647491,0.024529004
59122.3098843,17.695286,0.024990505
59123.4139468,17.687542,0.024914386
59125.4197685,17.584053,0.023946136
59127.4117708,17.5911,0.024009267
59129.3426852,17.580215,0.023911929
59131.3503125,17.719328,0.02523021
59134.3848958,17.645405,0.024509305
59136.3902662,17.730314,0.025341472
59140.4060648,17.709085,0.025127463
59142.3995023,17.607334,0.024156213
59144.387419,17.687092,0.024909975
59150.4257523,17.59412,0.024036437
59152.3646528,17.712269,0.02515929
59155.3664815,17.637302,0.024433147
59157.3864699,17.69175,0.024955675
59164.4249537,17.650463,0.024557129
59166.4130208,17.667294,0.02471782
59168.2578704,17.690044,0.024938924
59170.2338889,17.640629,0.024464339
59172.2575231,17.717705,0.02521386
59175.2756713,17.588737,0.023988057
59177.389213,17.693966,0.024977496
59179.2539236,17.611824,0.024197226
59181.2162153,17.726685,0.02530459
59183.215544,17.74088,0.025449492
59185.1983449,17.707378,0.025110427
59187.2025579,17.635563,0.02441687
59189.1659259,17.691288,0.024951138
59192.1932639,17.58297,0.023936465
59194.224456,17.71925,0.025229417
59199.3221528,17.647236,0.024526592
59202.2209491,17.70932,0.025129806
59204.3053241,17.627087,0.024337903
59210.2234259,17.617437,0.024248743
59216.1801389,17.692535,0.02496341
59218.2224769,17.625647,0.024324546
59220.2008218,17.689285,0.024931474
59222.1753588,17.529005,0.023466503
59224.1980093,17.664421,0.02469023
59226.2140741,17.62025,0.02427466
59228.2053819,17.708118,0.025117813
59230.2018056,17.591974,0.024017124
59232.2248032,17.787497,0.025938505
59243.2370486,17.495531,0.023186212
59249.1423148,17.521748,0.023405017
59251.1376505,17.600727,0.02409614
59253.1809722,17.693432,0.024972238
59255.1601968,17.626968,0.024336806
59255.1611921,17.589874,0.02399825
59256.2625,17.61689,0.024243712
59257.159375,17.702942,0.025066275
59257.1603241,17.733341,0.025372317
59260.1783681,17.664574,0.024691695
59262.1548611,17.703022,0.025067069
59263.1378009,17.561663,0.023748197
59263.1387847,17.562613,0.023756504
59264.1425116,17.657906,0.024627889
59265.1767245,17.69925,0.02502967
59265.177662,17.68327,0.024872614
59267.2018171,17.599213,0.02408243
59267.2027546,17.594322,0.024038253
59268.1622801,17.584087,0.023946445
59269.1998611,17.676296,0.024804775
59271.1811574,17.574635,0.023862386
59274.1508333,17.666595,0.024711115
59276.1761921,17.61421,0.024219098
59280.1730093,17.587255,0.02397477
59296.1857292,17.645134,0.024506742
59434.4483796,17.643536,0.024491686
59436.4540509,17.653217,0.024583256
59439.4519792,17.67694,0.024811031
59442.4826505,17.646229,0.02451708
59444.4574653,17.662533,0.024672128
59446.4422338,17.6168,0.02424288
59449.467419,17.653465,0.024585612
59450.4467593,17.597103,0.02406335
59452.4834028,17.575378,0.023868974
59453.4311111,17.651865,0.024570422
59454.4098495,17.645811,0.02451313
59459.4476736,17.690926,0.024947578
59461.4567014,17.65512,0.024601357
59463.4493171,17.679869,0.02483948
59465.4272917,17.706356,0.025100233
59467.4497917,17.656107,0.024610741
59469.4255903,17.676945,0.024811065
59471.3911111,17.659668,0.02464471
59474.4377894,17.684576,0.024885373
59477.3427083,17.692427,0.024962334
59479.3421759,17.636806,0.024428504
59484.4151852,17.600197,0.024091337
59488.3732292,17.67479,0.024790173
59496.3753588,17.680843,0.024848968
59498.4368056,17.658112,0.024629857
59503.4489005,17.646875,0.02452318
59512.4106019,17.681213,0.024852566
59518.3420255,17.675888,0.024800822
59521.3091551,17.657028,0.024619522
59523.3254398,17.65966,0.024644641
59525.3281481,17.659523,0.024643332
59527.3064468,17.68611,0.02490036
59530.3308565,17.645342,0.024508711
59532.2613194,17.707758,0.025114208
59537.2845602,17.670038,0.024744263
59540.3834606,17.641483,0.024472373
59622.2205787,17.644726,0.024502898
59624.2076505,17.63121,0.02437624
59625.1800463,17.632145,0.024384947
59627.222662,17.578753,0.02389892
59628.1858912,17.626373,0.024331288
59629.1833102,17.632858,0.024391606
59630.141956,17.691921,0.024957363
59636.1779051,17.672596,0.02476895
59638.1632986,17.663221,0.024678716
59639.1813657,17.636137,0.024422232
59640.1566204,17.603367,0.024120105
59757.4708796,17.582355,0.02393099
59757.4732523,17.542637,0.02358309
59757.4756134,17.598564,0.02407656
59757.4779745,17.60841,0.02416602
59757.4803472,17.66314,0.02467793
59768.4644444,17.617355,0.024247987
59768.4669213,17.64399,0.024495954
59768.4694097,17.648039,0.024534177
59768.4718981,17.667393,0.024718773
59768.4743866,17.639631,0.024454974
59769.4639468,17.66212,0.024668176
59769.4664583,17.581581,0.023924084
59769.4689583,17.627068,0.024337724
59769.4714699,17.605518,0.024139661
59769.4739815,17.5884,0.023985023
59770.4654167,17.651133,0.024563469
59770.4679282,17.64353,0.02449163
59770.4704398,17.653675,0.024587605
59770.4729514,17.647747,0.024531415
59770.475463,17.642582,0.02448271
59771.4653125,17.674458,0.024786964
59771.4677778,17.694157,0.024979377
59771.4702431,17.689468,0.024933275
59771.4727083,17.655321,0.024603264
59771.4751736,17.710266,0.025139254
59798.4260301,17.681978,0.024860024
59801.4071759,17.61194,0.024198296
59803.4722569,17.621752,0.024288513
59806.4824074,17.63549,0.02441619
59809.421875,17.673141,0.02477423
59812.4323495,17.638546,0.024444796
59814.4260069,17.649733,0.024550207
59816.4443634,17.679886,0.02483964
59818.4704977,17.727865,0.025316568
59821.4462731,17.727892,0.025316847
59824.4281713,17.661848,0.024665564
59829.494838,17.650501,0.02455749
59840.4433681,17.653492,0.024585871
59840.4902199,17.645374,0.02450901
59842.4518171,17.72541,0.025291672
59844.4561574,17.671131,0.0247548
59847.4849537,17.68977,0.024936235
59849.4647685,17.657995,0.024628742
59851.4869213,17.736664,0.02540627
59854.3933796,17.695969,0.024997246
59856.4275116,17.650661,0.024559004
59858.4371759,17.632885,0.024391852
59860.4940856,17.675386,0.024795957
59865.4087731,17.645245,0.024507787
59867.275,17.690506,0.024943454
59870.3423032,17.64161,0.02447356
59872.3537037,17.694698,0.024984712
59874.4006597,17.673002,0.02477288
59878.3872106,17.622974,0.024299817
59880.3835764,17.702724,0.025064122
59882.4031019,17.688011,0.024918977
59887.2891088,17.737545,0.025415288
59889.2241319,17.622784,0.024298053
59896.2449421,17.73074,0.025345804
59898.301412,17.68095,0.024850002
59900.2986343,17.633827,0.024400653
59902.3126273,17.640028,0.024458697
59904.2992245,17.723745,0.025274811
59906.2798727,17.67938,0.024834724
59909.2904167,17.717701,0.025213825
59913.3449306,17.729164,0.025329772
59922.2438657,17.708252,0.025119143
59928.2687847,17.692802,0.02496604
59932.2008333,17.673956,0.024782104
59934.176875,17.635338,0.024414765
59936.2643981,17.671204,0.024755502
59951.2041667,17.680004,0.0248408
59956.2588194,17.63387,0.02440104
59958.2821296,17.61876,0.024260916
59967.2029861,17.683418,0.024874069
59969.1961343,17.675522,0.024797278
59978.1583912,17.62413,0.024310501
59980.1649306,17.688797,0.02492669
59983.1198495,17.681847,0.024858736
59985.1396065,17.633797,0.024400363
59991.237037,17.72353,0.025272638
59994.1410764,17.68955,0.024934081
60031.1784144,17.640797,0.024465919
